region_type	chr	start	end	size	dp_mean	ctrl_norm_factor	ctrl_norm	ctrl_pad_norm_factor	ctrl_pad_norm	n_ppn	segdup_ppn	sample_id	sv_id	cnv_type	cn_change	copy_number	mean_ctrl	sd_ctrl	lo_ctrl	hi_ctrl	mean_ctrl_pad	sd_ctrl_pad	lo_ctrl_pad	hi_ctrl_pad	cutoff_del	cutoff_dup	run_id	sample_type	coriell_id	seq_status	fail_reason	target_size	ppn_genome_targeted	wg_mean_cov	x_mean_cov	y_mean_cov	sample_sex	ctrl_mean_cov	ctrl_total_size	ctrl_NoN_size	ctrl_num_pos_gte10_dp	ctrl_ppn_pos_gte10_dp	num_standard_target_regions	total_standard_target_bp	norm	cutoff	mean	sd	lo	hi	cnv_trgt_size
ctrl	17	40886906	41386906	500000	5.14	5.37	0.96			0.0	0.13	SM7344	0				1.0	0.0674268158575127	0.797719552427462	1.20228044757254					0.797719552427462	1.20228044757254	11	Blood	Volunteer_2	PASS		5936999	0.0019178249001479	0.557798	0.320075	0.200064	MALE	5.3665372	2500000	2500000	124430	0.049772	9	4500000	ctrl	ctrl	1.0	0.0674268158575127	0.797719552427462	1.20228044757254	1436999
ctrl	17	48020229	48520229	500000	5.65	5.37	1.05			0.0	0.0	SM7344	0				1.0	0.0674268158575127	0.797719552427462	1.20228044757254					0.797719552427462	1.20228044757254	11	Blood	Volunteer_2	PASS		5936999	0.0019178249001479	0.557798	0.320075	0.200064	MALE	5.3665372	2500000	2500000	124430	0.049772	9	4500000	ctrl	ctrl	1.0	0.0674268158575127	0.797719552427462	1.20228044757254	1436999
ctrl	8	61435955	61935955	500000	5.19	5.37	0.97			0.0	0.0	SM7344	0				1.0	0.0674268158575127	0.797719552427462	1.20228044757254					0.797719552427462	1.20228044757254	11	Blood	Volunteer_2	PASS		5936999	0.0019178249001479	0.557798	0.320075	0.200064	MALE	5.3665372	2500000	2500000	124430	0.049772	9	4500000	ctrl	ctrl	1.0	0.0674268158575127	0.797719552427462	1.20228044757254	1436999
ctrl	9	137385170	137885170	500000	5.0	5.37	0.93			0.0	0.01	SM7344	0				1.0	0.0674268158575127	0.797719552427462	1.20228044757254					0.797719552427462	1.20228044757254	11	Blood	Volunteer_2	PASS		5936999	0.0019178249001479	0.557798	0.320075	0.200064	MALE	5.3665372	2500000	2500000	124430	0.049772	9	4500000	ctrl	ctrl	1.0	0.0674268158575127	0.797719552427462	1.20228044757254	1436999
cnv	3	452001	512000	59999	8.34	16.32	0.51	16.39	0.51	0.0	0.0	SM7481	0	DEL	one_copy_loss	1.0	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
pad	3	0	452001	452001	16.47	16.32	1.01	16.39	1.01	0.13	0.09	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
pad	3	512000	1012000	500000	16.67	16.32	1.02	16.39	1.02	0.0	0.11	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
ctrl	10	89425864	89925864	500000	17.1	16.32	1.05	16.39	1.04	0.0	0.01	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
ctrl	17	40886906	41386906	500000	15.49	16.32	0.95	16.39	0.95	0.0	0.13	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
ctrl	17	48020229	48520229	500000	15.97	16.32	0.98	16.39	0.97	0.0	0.0	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
ctrl	8	61435955	61935955	500000	16.32	16.32	1.0	16.39	1.0	0.0	0.0	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
ctrl	9	137385170	137885170	500000	16.69	16.32	1.02	16.39	1.02	0.0	0.01	SM7481	0				1.0	0.038275602554559	0.885173192336323	1.11482680766368	1.00448517766406	0.0323635403177999	0.90739455671066	1.10157579861746	0.90739455671066	1.10157579861746	10	Blood	Volunteer_1	PASS		5512000	0.0017805377514154	1.52061	0.878131	0.546453	MALE	16.3151564	2500000	2500000	2380178	0.9520712	9	4500000	ctrl	ctrl	1.0	0.038275602554559	0.885173192336323	1.11482680766368	1012000
cnv	3	162512133	162626334	114201	5.26	9.08	0.58	9.08	0.58	0.0	0.0	SM5103	0	DEL	one_copy_loss	1.0	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
pad	3	162012133	162512133	500000	9.35	9.08	1.03	9.08	1.03	0.0	0.0	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
pad	3	162626334	163126334	500000	8.79	9.08	0.97	9.08	0.97	0.0	0.0	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
ctrl	10	89425864	89925864	500000	9.1	9.08	1.0	9.08	1.0	0.0	0.01	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
ctrl	17	40886906	41386906	500000	9.19	9.08	1.01	9.08	1.01	0.0	0.13	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
ctrl	17	48020229	48520229	500000	8.97	9.08	0.99	9.08	0.99	0.0	0.0	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
ctrl	8	61435955	61935955	500000	9.37	9.08	1.03	9.08	1.03	0.0	0.0	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
ctrl	9	137385170	137885170	500000	8.77	9.08	0.97	9.08	0.97	0.0	0.01	SM5103	0				1.0	0.0252273349607058	0.924317995117883	1.07568200488212	0.999720465607168	0.027431778731247	0.917425129413427	1.08201580180091	0.924317995117883	1.07568200488212	14	Blood	Volunteer_4	PASS		5614201	0.0018135516735366	0.796013	0.899411	0.00589213	FEMALE	9.0787704	2500000	2500000	1064461	0.4257844	9	4500000	ctrl	ctrl	1.0	0.0252273349607058	0.924317995117883	1.07568200488212	1114201
cnv	X	31957001	32121000	163999	0.0	16.01	0.0	15.71	0.0	0.0	0.0	SM4666	0	DEL	one_copy_loss	0.0	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
pad	X	31457001	31957001	500000	14.75	16.01	0.92	15.71	0.94	0.0	0.0	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
pad	X	32121000	32621000	500000	15.13	16.01	0.95	15.71	0.96	0.0	0.0	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
ctrl	10	89425864	89925864	500000	16.23	16.01	1.01	15.71	1.03	0.0	0.01	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
ctrl	17	40886906	41386906	500000	15.57	16.01	0.97	15.71	0.99	0.0	0.13	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
ctrl	17	48020229	48520229	500000	16.19	16.01	1.01	15.71	1.03	0.0	0.0	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
ctrl	8	61435955	61935955	500000	16.48	16.01	1.03	15.71	1.05	0.0	0.0	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
ctrl	9	137385170	137885170	500000	15.59	16.01	0.97	15.71	0.99	0.0	0.01	SM4666	0				1.0	0.0255414300605007	0.923375709818498	1.0766242901815	0.980874089726578	0.0393777878153828	0.86274072628043	1.09900745317273	0.923375709818498	1.0766242901815	6	gDNA	NA05115	PASS		5663999	0.001829637888875	1.56999	0.927857	0.546207	MALE	16.0131792	2500000	2500000	2391957	0.9567828	9	4500000	ctrl	ctrl	1.0	0.0255414300605007	0.923375709818498	1.0766242901815	1163999
cnv	2	130825001	131203000	377999	11.16	7.7	1.45			0.0	0.68	SM7504	0	DUP	one_copy_gain	3.0	1.0	0.0311425487797075	0.906572353660878	1.09342764633912					0.906572353660878	1.09342764633912	11	Blood	Volunteer_3	PASS		5877999	0.0018987661687739	0.664393	0.749155	0.00488472	FEMALE	7.699696	2500000	2500000	663517	0.2654068	9	4500000	ctrl	ctrl	1.0	0.0311425487797075	0.906572353660878	1.09342764633912	1377999
ctrl	10	89425864	89925864	500000	7.71	7.7	1.0			0.0	0.01	SM7504	0				1.0	0.0311425487797075	0.906572353660878	1.09342764633912					0.906572353660878	1.09342764633912	11	Blood	Volunteer_3	PASS		5877999	0.0018987661687739	0.664393	0.749155	0.00488472	FEMALE	7.699696	2500000	2500000	663517	0.2654068	9	4500000	ctrl	ctrl	1.0	0.0311425487797075	0.906572353660878	1.09342764633912	1377999
ctrl	17	40886906	41386906	500000	7.66	7.7	1.0			0.0	0.13	SM7504	0				1.0	0.0311425487797075	0.906572353660878	1.09342764633912					0.906572353660878	1.09342764633912	11	Blood	Volunteer_3	PASS		5877999	0.0018987661687739	0.664393	0.749155	0.00488472	FEMALE	7.699696	2500000	2500000	663517	0.2654068	9	4500000	ctrl	ctrl	1.0	0.0311425487797075	0.906572353660878	1.09342764633912	1377999
ctrl	17	48020229	48520229	500000	8.09	7.7	1.05			0.0	0.0	SM7504	0				1.0	0.0311425487797075	0.906572353660878	1.09342764633912					0.906572353660878	1.09342764633912	11	Blood	Volunteer_3	PASS		5877999	0.0018987661687739	0.664393	0.749155	0.00488472	FEMALE	7.699696	2500000	2500000	663517	0.2654068	9	4500000	ctrl	ctrl	1.0	0.0311425487797075	0.906572353660878	1.09342764633912	1377999
ctrl	8	61435955	61935955	500000	7.58	7.7	0.98			0.0	0.0	SM7504	0				1.0	0.0311425487797075	0.906572353660878	1.09342764633912					0.906572353660878	1.09342764633912	11	Blood	Volunteer_3	PASS		5877999	0.0018987661687739	0.664393	0.749155	0.00488472	FEMALE	7.699696	2500000	2500000	663517	0.2654068	9	4500000	ctrl	ctrl	1.0	0.0311425487797075	0.906572353660878	1.09342764633912	1377999
ctrl	9	137385170	137885170	500000	7.45	7.7	0.97			0.0	0.01	SM7504	0				1.0	0.0311425487797075	0.906572353660878	1.09342764633912					0.906572353660878	1.09342764633912	11	Blood	Volunteer_3	PASS		5877999	0.0018987661687739	0.664393	0.749155	0.00488472	FEMALE	7.699696	2500000	2500000	663517	0.2654068	9	4500000	ctrl	ctrl	1.0	0.0311425487797075	0.906572353660878	1.09342764633912	1377999
cnv	9	47001	11997000	11949999	7.91	14.96	0.53	14.84	0.53	0.0	0.02	SM4814	0	DEL	one_copy_loss	1.0	1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
pad	9	11997000	12497000	500000	14.21	14.96	0.95	14.84	0.96	0.0	0.0	SM4814	0				1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
ctrl	10	89425864	89925864	500000	17.97	14.96	1.2	14.84	1.21	0.0	0.01	SM4814	0				1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
ctrl	17	40886906	41386906	500000	15.24	14.96	1.02	14.84	1.03	0.0	0.13	SM4814	0				1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
ctrl	17	48020229	48520229	500000	12.71	14.96	0.85	14.84	0.86	0.0	0.0	SM4814	0				1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
ctrl	8	61435955	61935955	500000	16.42	14.96	1.1	14.84	1.11	0.0	0.0	SM4814	0				1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
ctrl	9	137385170	137885170	500000	12.45	14.96	0.83	14.84	0.84	0.0	0.01	SM4814	0				1.0	0.158972120880336	0.523083637358992	1.47691636264101	0.991679616429448	0.143642197387538	0.560753024266834	1.42260620859206	0.560753024266834	1.42260620859206	2	gDNA	NA10989	PASS		16997000	0.0054905297824397	1.65318	0.899004	0.561179	MALE	14.9601196	2500000	2500000	2221218	0.8884872	9	4500000	ctrl	ctrl	1.0	0.158972120880336	0.523083637358992	1.47691636264101	12497000
cnv	X	32846001	33141000	294999	5.64	5.65	1.0	5.58	1.01	0.0	0.0	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
pad	X	32346001	32846001	500000	5.64	5.65	1.0	5.58	1.01	0.0	0.0	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
pad	X	33141000	33641000	500000	5.16	5.65	0.91	5.58	0.93	0.0	0.0	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
ctrl	10	89425864	89925864	500000	5.97	5.65	1.06	5.58	1.07	0.0	0.01	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
ctrl	17	40886906	41386906	500000	5.49	5.65	0.97	5.58	0.99	0.0	0.13	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
ctrl	17	48020229	48520229	500000	5.68	5.65	1.01	5.58	1.02	0.0	0.0	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
ctrl	8	61435955	61935955	500000	6.32	5.65	1.12	5.58	1.13	0.0	0.0	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
ctrl	9	137385170	137885170	500000	4.77	5.65	0.84	5.58	0.85	0.0	0.01	SM4846	0				1.0	0.103195570191772	0.690413289424684	1.30958671057532	0.98758251135441	0.0902039250262964	0.716970736275521	1.2581942864333	0.716970736275521	1.2581942864333	5	gDNA	NA10636	FAIL	BED_FILE	5794999	0.0018719547331122	0.992114	1.08937	0.00684687	FEMALE	5.6466168	2500000	2500000	172528	0.0690112	9	4500000	ctrl	ctrl	1.0	0.103195570191772	0.690413289424684	1.30958671057532	1294999
cnv	15	23565001	28602000	5036999	15.77	11.33	1.39			0.0	0.16	SM4788	0	DUP	one_copy_gain	3.0	1.0	0.0911333605344697	0.726599918396591	1.27340008160341					0.726599918396591	1.27340008160341	2	gDNA	NA22397	PASS		10536999	0.0034037598886296	1.24707	0.676141	0.451456	MALE	11.3323496	2500000	2500000	1682385	0.672954	9	4500000	ctrl	ctrl	1.0	0.0911333605344697	0.726599918396591	1.27340008160341	6036999
ctrl	10	89425864	89925864	500000	11.98	11.33	1.06			0.0	0.01	SM4788	0				1.0	0.0911333605344697	0.726599918396591	1.27340008160341					0.726599918396591	1.27340008160341	2	gDNA	NA22397	PASS		10536999	0.0034037598886296	1.24707	0.676141	0.451456	MALE	11.3323496	2500000	2500000	1682385	0.672954	9	4500000	ctrl	ctrl	1.0	0.0911333605344697	0.726599918396591	1.27340008160341	6036999
ctrl	17	40886906	41386906	500000	11.75	11.33	1.04			0.0	0.13	SM4788	0				1.0	0.0911333605344697	0.726599918396591	1.27340008160341					0.726599918396591	1.27340008160341	2	gDNA	NA22397	PASS		10536999	0.0034037598886296	1.24707	0.676141	0.451456	MALE	11.3323496	2500000	2500000	1682385	0.672954	9	4500000	ctrl	ctrl	1.0	0.0911333605344697	0.726599918396591	1.27340008160341	6036999
ctrl	17	48020229	48520229	500000	11.54	11.33	1.02			0.0	0.0	SM4788	0				1.0	0.0911333605344697	0.726599918396591	1.27340008160341					0.726599918396591	1.27340008160341	2	gDNA	NA22397	PASS		10536999	0.0034037598886296	1.24707	0.676141	0.451456	MALE	11.3323496	2500000	2500000	1682385	0.672954	9	4500000	ctrl	ctrl	1.0	0.0911333605344697	0.726599918396591	1.27340008160341	6036999
ctrl	8	61435955	61935955	500000	11.88	11.33	1.05			0.0	0.0	SM4788	0				1.0	0.0911333605344697	0.726599918396591	1.27340008160341					0.726599918396591	1.27340008160341	2	gDNA	NA22397	PASS		10536999	0.0034037598886296	1.24707	0.676141	0.451456	MALE	11.3323496	2500000	2500000	1682385	0.672954	9	4500000	ctrl	ctrl	1.0	0.0911333605344697	0.726599918396591	1.27340008160341	6036999
ctrl	9	137385170	137885170	500000	9.51	11.33	0.84			0.0	0.01	SM4788	0				1.0	0.0911333605344697	0.726599918396591	1.27340008160341					0.726599918396591	1.27340008160341	2	gDNA	NA22397	PASS		10536999	0.0034037598886296	1.24707	0.676141	0.451456	MALE	11.3323496	2500000	2500000	1682385	0.672954	9	4500000	ctrl	ctrl	1.0	0.0911333605344697	0.726599918396591	1.27340008160341	6036999
cnv	13	19028401	59599000	40570599	13.06	9.13	1.43	9.77	1.34	0.0	0.06	SM4576	0	DUP	one_copy_gain	3.0	1.0	0.0409059370797487	0.877282188760754	1.12271781123925	1.07024904655686	0.175921027178628	0.542485965020976	1.59801212809274	0.877282188760754	1.12271781123925	4	gDNA	NA12606	PASS		46070599	0.014882155433567	1.34045	0.64718	0.3831	MALE	9.128494	2500000	2500000	1049582	0.4198328	9	4500000	ctrl	ctrl	1.0	0.0409059370797487	0.877282188760754	1.12271781123925	41570599
